manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Toyota,Yaris,manual,black,71500,2009,petrol,False,gasoline,1.0,hatchback,False,used,front,4850.0,False,Минская обл.,7,43,False,False,False,True,False,False,False,False,False,False,92,<1.5l,10,6-10,2006–2010,Budget,Medium,1,1
Toyota,Avensis,automatic,grey,323127,2007,petrol,False,gasoline,2.0,sedan,False,used,front,7500.0,True,Минская обл.,22,11,False,True,False,True,False,True,False,False,True,True,30,1.5-2.0l,12,11-15,2006–2010,Budget,Very High,6,6
Toyota,Camry,automatic,black,145000,2012,petrol,False,gasoline,2.5,sedan,False,used,front,14600.0,False,Минская обл.,9,21,False,True,True,True,True,True,True,True,True,True,33,2.0-2.5l,7,6-10,2011–2015,Economy,Medium,9,11
Toyota,Avensis,manual,blue,370000,2004,diesel,False,diesel,2.0,sedan,False,used,front,6750.0,True,Гродненская обл.,10,4,False,False,True,False,True,True,True,True,True,True,6,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,8,8
Toyota,Yaris,manual,other,320000,2000,petrol,False,gasoline,1.3,minivan,False,used,front,3310.0,False,Гомельская обл.,7,5,False,False,False,False,False,False,False,False,False,True,6,<1.5l,19,16-20,1996–2000,Budget,Very High,1,1
Toyota,Land Cruiser,automatic,silver,235000,1999,gas,True,gasoline,4.7,suv,False,used,all,14000.0,True,Гомельская обл.,29,20,False,True,True,False,True,True,True,True,False,True,32,>4.0l,20,16-20,1996–2000,Economy,High,9,11
Toyota,Camry,automatic,black,220480,2007,petrol,False,gasoline,2.4,sedan,False,used,front,8150.0,True,Минская обл.,23,17,True,False,False,False,False,False,False,False,False,False,25,2.0-2.5l,12,11-15,2006–2010,Budget,High,2,2
Toyota,RAV4,automatic,grey,93000,2014,petrol,False,gasoline,2.0,suv,False,used,all,19550.0,True,Минская обл.,23,10,True,False,False,False,False,False,False,False,False,False,15,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,2,4
Toyota,Prius,automatic,black,99779,2015,hybrid-petrol,False,gasoline,1.8,hatchback,False,used,front,18550.0,True,Минская обл.,27,10,True,False,False,False,False,False,False,False,False,False,15,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,2,4
Toyota,Corolla,automatic,silver,229000,2008,petrol,False,gasoline,1.6,sedan,False,used,front,6450.0,True,Минская обл.,24,83,True,False,False,False,False,False,False,False,False,False,123,1.5-2.0l,11,11-15,2006–2010,Budget,High,2,2
Toyota,Avensis,manual,silver,150000,2009,diesel,False,diesel,2.0,wagon,False,used,front,10650.0,True,Минская обл.,23,33,True,False,False,False,False,False,False,False,False,False,49,1.5-2.0l,10,6-10,2006–2010,Economy,High,2,3
Toyota,Previa,manual,green,240000,1996,gas,True,gasoline,2.4,minivan,False,used,rear,3200.0,True,Брестская обл.,5,29,False,True,False,False,False,False,False,False,True,True,69,2.0-2.5l,23,21-25,1996–2000,Budget,High,5,5
Toyota,Previa,manual,green,350000,1997,gas,True,gasoline,2.4,minivan,False,used,rear,3500.0,True,Минская обл.,30,1,False,True,False,False,False,False,False,True,False,True,0,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,5,5
Toyota,Highlander,automatic,green,173000,2008,hybrid-petrol,False,gasoline,3.3,suv,False,used,all,16800.0,False,Минская обл.,12,46,False,True,True,True,True,True,True,True,True,True,66,3.0-4.0l,11,11-15,2006–2010,Economy,High,9,11
Toyota,Camry,automatic,black,135000,2007,petrol,False,gasoline,2.4,sedan,False,used,front,10850.0,False,Витебская обл.,7,32,False,True,True,True,True,True,False,False,True,True,78,2.0-2.5l,12,11-15,2006–2010,Economy,Medium,7,8
Toyota,Avensis,manual,black,186950,2015,diesel,False,diesel,1.6,wagon,False,used,front,16350.0,True,Минская обл.,22,14,False,True,True,True,False,False,True,True,False,True,16,1.5-2.0l,4,0-5,2011–2015,Economy,High,7,9
Toyota,Camry,automatic,black,170405,2013,petrol,False,gasoline,2.0,sedan,False,used,front,14200.0,True,Минская обл.,16,10,False,False,False,False,False,False,False,True,False,True,11,1.5-2.0l,6,6-10,2011–2015,Economy,High,3,5
Toyota,Aygo,automatic,white,45580,2017,petrol,False,gasoline,1.0,liftback,False,used,front,11500.0,False,Минская обл.,9,6,False,True,True,True,False,True,True,True,True,True,118,<1.5l,2,0-5,2016–2020,Economy,Low,8,10
Toyota,Camry,automatic,black,288000,2007,petrol,False,gasoline,2.4,sedan,False,used,front,10900.0,True,Минская обл.,12,4,False,True,True,True,True,True,False,True,True,True,10,2.0-2.5l,12,11-15,2006–2010,Economy,High,9,10
Toyota,Prius,automatic,grey,62764,2014,hybrid-petrol,False,gasoline,1.5,hatchback,False,used,front,11750.0,False,Минская обл.,25,23,False,True,False,False,False,False,False,True,True,False,35,<1.5l,5,0-5,2011–2015,Economy,Medium,3,5
Toyota,Avensis,manual,silver,240000,2006,petrol,False,gasoline,1.8,liftback,False,used,front,7650.0,False,Минская обл.,14,1,False,False,False,True,False,False,False,True,True,False,0,1.5-2.0l,13,11-15,2006–2010,Budget,High,3,3
Toyota,Land Cruiser,automatic,black,192000,1999,petrol,False,gasoline,3.4,suv,False,used,all,8877.0,False,Минская обл.,17,1,False,True,False,False,False,False,False,True,False,True,0,3.0-4.0l,20,16-20,1996–2000,Budget,High,3,4
Toyota,Corolla,manual,grey,277406,2002,petrol,False,gasoline,1.8,hatchback,False,used,front,4268.22,True,Минская обл.,10,8,False,False,False,False,False,False,False,False,False,True,10,1.5-2.0l,17,16-20,2001–2005,Budget,High,2,2
Toyota,Corolla,automatic,red,292105,2007,petrol,False,gasoline,1.8,sedan,False,used,front,5950.0,False,Минская обл.,11,8,True,False,False,False,False,False,False,False,False,False,10,1.5-2.0l,12,11-15,2006–2010,Budget,High,1,1
Toyota,RAV4,manual,silver,144310,2010,petrol,False,gasoline,2.0,suv,False,used,front,12500.0,True,Минская обл.,11,22,False,True,False,False,False,True,False,False,True,True,29,1.5-2.0l,9,6-10,2006–2010,Economy,Medium,5,7
Toyota,Land Cruiser,automatic,black,345000,1992,diesel,False,diesel,4.2,suv,False,used,all,18000.0,False,Минская обл.,10,10,False,True,False,False,True,False,False,True,False,False,19,>4.0l,27,25+,1991–1995,Economy,Very High,3,5
Toyota,Avensis,manual,other,210000,2009,petrol,False,gasoline,1.8,sedan,False,used,front,10990.0,False,Минская обл.,12,16,False,True,True,True,False,False,True,True,True,True,47,1.5-2.0l,10,6-10,2006–2010,Economy,High,7,8
Toyota,Avensis,automatic,black,240000,2011,petrol,False,gasoline,1.8,sedan,False,used,front,9750.0,True,Минская обл.,17,45,False,True,False,False,False,True,False,False,True,True,77,1.5-2.0l,8,6-10,2011–2015,Budget,High,5,6
Toyota,Corolla Verso,manual,silver,210000,2002,diesel,False,diesel,2.0,minivan,False,used,front,5600.0,False,Минская обл.,8,14,False,True,False,False,False,False,False,False,False,True,16,1.5-2.0l,17,16-20,2001–2005,Budget,High,2,2
Toyota,Prius,automatic,white,23000,2017,hybrid-petrol,False,gasoline,1.8,hatchback,False,used,front,19900.0,False,Минская обл.,9,10,False,True,False,True,True,False,True,True,True,True,21,1.5-2.0l,2,0-5,2016–2020,Economy,Low,7,9
Toyota,RAV4,manual,red,256000,1998,petrol,False,gasoline,2.0,suv,False,used,all,4550.0,True,Гродненская обл.,14,22,False,False,False,False,False,False,False,False,False,True,81,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Toyota,Corolla,manual,silver,228000,2007,petrol,False,gasoline,1.8,wagon,False,used,front,6550.0,False,Гродненская обл.,29,17,False,True,False,False,False,True,False,True,True,False,28,1.5-2.0l,12,11-15,2006–2010,Budget,High,4,4
Toyota,Camry,automatic,silver,165000,2013,petrol,False,gasoline,2.5,sedan,False,used,front,15413.07,False,Минская обл.,1,31,False,True,False,True,False,True,False,True,True,True,91,2.0-2.5l,6,6-10,2011–2015,Economy,High,6,8
Toyota,Auris,automatic,silver,140000,2008,petrol,False,gasoline,1.6,hatchback,False,used,front,6350.0,False,Могилевская обл.,8,5,False,True,False,False,False,True,False,False,False,False,32,1.5-2.0l,11,11-15,2006–2010,Budget,Medium,2,2
Toyota,Corolla Verso,manual,silver,320000,2004,petrol,False,gasoline,1.6,minivan,False,used,front,6850.0,True,Минская обл.,12,7,False,True,False,False,False,False,False,False,True,False,10,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,3,3
Toyota,Corolla,manual,black,321000,1994,petrol,False,gasoline,1.3,hatchback,False,used,front,948.49,False,Минская обл.,2,26,True,False,False,False,False,False,False,False,False,False,68,<1.5l,25,21-25,1991–1995,Budget,Very High,1,1
Toyota,Corolla,manual,red,265450,1993,petrol,False,gasoline,1.3,hatchback,False,used,front,950.0,False,Минская обл.,19,4,True,False,False,False,False,False,False,False,False,False,7,<1.5l,26,25+,1991–1995,Budget,High,1,1
Toyota,Corolla,automatic,red,128000,2008,petrol,False,gasoline,1.6,sedan,False,used,front,7600.0,False,Минская обл.,13,30,False,True,False,False,False,True,False,True,True,False,62,1.5-2.0l,11,11-15,2006–2010,Budget,Medium,4,4
Toyota,Camry,automatic,silver,370149,2006,petrol,False,gasoline,2.4,sedan,False,used,front,6300.0,False,Гомельская обл.,12,3,False,True,False,False,False,False,True,True,False,True,5,2.0-2.5l,13,11-15,2006–2010,Budget,Very High,4,4
Toyota,RAV4,automatic,black,78000,2014,petrol,False,gasoline,2.0,suv,False,used,front,18800.0,False,Минская обл.,6,16,False,True,False,False,False,True,False,True,True,True,62,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,5,7
Toyota,Carina E,manual,other,504199,1996,diesel,False,diesel,2.0,wagon,False,used,front,2950.0,True,Гомельская обл.,14,7,False,True,False,False,False,False,False,False,False,True,14,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,3,3
Toyota,Avensis,manual,silver,284000,2007,diesel,False,diesel,2.0,wagon,False,used,front,9000.0,False,Минская обл.,11,28,False,True,True,False,True,True,False,False,True,True,92,1.5-2.0l,12,11-15,2006–2010,Budget,High,6,6
Toyota,Avensis,manual,black,241000,2007,petrol,False,gasoline,1.8,sedan,False,used,front,7500.0,True,Минская обл.,8,36,False,True,True,False,False,True,False,False,True,True,49,1.5-2.0l,12,11-15,2006–2010,Budget,High,6,6
Toyota,Camry,automatic,other,160934,2010,petrol,False,gasoline,2.5,sedan,False,used,front,11500.0,False,Минская обл.,9,31,False,True,False,False,True,True,False,False,False,True,60,2.0-2.5l,9,6-10,2006–2010,Economy,High,4,6
Toyota,RAV4,automatic,other,60000,2016,petrol,False,gasoline,2.5,suv,False,used,all,23900.0,False,Минская обл.,13,30,False,True,True,True,True,True,True,True,True,True,33,2.0-2.5l,3,0-5,2016–2020,Mid-Range,Medium,9,12
Toyota,Avensis,manual,silver,380500,2001,diesel,False,diesel,2.0,wagon,False,used,front,3350.0,True,Минская обл.,8,73,False,True,False,False,False,False,False,False,False,False,440,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,2,2
Toyota,Celica,manual,red,299999,1990,petrol,False,gasoline,2.0,coupe,False,used,front,2000.0,True,Минская обл.,4,10,False,False,False,False,True,False,False,True,False,True,27,1.5-2.0l,29,25+,1981–1990,Budget,High,4,4
Toyota,Camry,automatic,red,100000,2008,petrol,False,gasoline,2.4,sedan,False,used,front,9300.0,True,Минская обл.,13,5,False,True,False,False,False,False,True,True,False,True,9,2.0-2.5l,11,11-15,2006–2010,Budget,Medium,5,5
Toyota,Auris,manual,blue,177000,2007,diesel,False,diesel,2.2,hatchback,False,used,front,6700.0,False,Минская обл.,7,57,False,True,False,False,False,False,True,True,True,True,68,2.0-2.5l,12,11-15,2006–2010,Budget,High,5,5
Toyota,Verso,manual,white,120000,2016,diesel,False,diesel,1.6,minivan,False,used,front,12950.0,True,Минская обл.,10,12,False,True,True,True,False,True,False,True,True,True,16,1.5-2.0l,3,0-5,2016–2020,Economy,Medium,8,10
Toyota,RAV4,automatic,silver,187000,2006,petrol,False,gasoline,2.0,suv,False,used,all,10785.76,False,Минская обл.,5,2,False,True,False,False,True,True,False,False,True,True,77,1.5-2.0l,13,11-15,2006–2010,Economy,High,5,6
Toyota,Avensis,manual,other,380000,2001,diesel,False,diesel,2.0,hatchback,False,used,front,3500.0,False,Минская обл.,5,3,False,True,False,False,False,False,False,False,False,False,3,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,1,1
Toyota,Yaris,manual,white,75000,2015,petrol,False,gasoline,1.0,hatchback,False,used,front,8300.0,False,Гродненская обл.,30,8,False,True,False,False,False,False,False,True,True,False,14,<1.5l,4,0-5,2011–2015,Budget,Medium,3,4
Toyota,Verso,manual,silver,114000,2011,petrol,False,gasoline,1.3,hatchback,False,used,front,8400.0,True,Витебская обл.,11,47,False,True,False,False,False,False,True,True,True,False,261,<1.5l,8,6-10,2011–2015,Budget,Medium,5,6
Toyota,Carina E,manual,silver,477780,1996,diesel,False,diesel,2.0,hatchback,False,used,front,1600.0,True,Гомельская обл.,4,16,True,False,False,False,False,False,False,False,False,False,25,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Toyota,Sienna,automatic,other,238988,2007,petrol,False,gasoline,3.5,minivan,False,used,front,12500.0,False,Минская обл.,6,13,False,True,False,True,True,True,True,True,True,True,33,3.0-4.0l,12,11-15,2006–2010,Economy,High,8,10
Toyota,Camry,automatic,black,154497,2009,petrol,False,gasoline,2.4,sedan,False,used,front,9950.0,False,Витебская обл.,15,5,False,True,True,False,True,True,False,False,True,True,66,2.0-2.5l,10,6-10,2006–2010,Budget,High,6,6
Toyota,Land Cruiser,automatic,silver,291000,2001,gas,True,gasoline,4.7,suv,False,used,all,15500.0,False,Витебская обл.,16,11,False,True,False,True,True,True,True,False,True,True,31,>4.0l,18,16-20,2001–2005,Economy,High,8,10
Toyota,RAV4,automatic,black,245000,2007,petrol,False,gasoline,2.0,suv,False,used,all,10200.0,False,Гродненская обл.,19,8,False,True,False,False,True,True,False,False,True,True,47,1.5-2.0l,12,11-15,2006–2010,Economy,High,5,6
Toyota,RAV4,automatic,grey,200000,2008,petrol,False,gasoline,2.0,suv,False,used,all,11750.0,False,Гомельская обл.,29,18,False,True,True,False,True,True,True,True,True,True,26,1.5-2.0l,11,11-15,2006–2010,Economy,High,8,9
Toyota,Avensis,automatic,black,185000,2009,petrol,False,gasoline,2.0,sedan,False,used,front,11200.0,False,Минская обл.,10,39,False,True,True,True,True,True,True,True,True,True,81,1.5-2.0l,10,6-10,2006–2010,Economy,High,9,10
Toyota,RAV4,automatic,other,265542,2008,petrol,False,gasoline,3.5,suv,False,used,all,9650.0,True,Минская обл.,13,17,False,True,False,False,False,False,False,False,True,True,22,3.0-4.0l,11,11-15,2006–2010,Budget,High,4,5
Toyota,RAV4,automatic,grey,294000,2003,petrol,False,gasoline,2.0,suv,False,used,all,6450.0,False,Витебская обл.,21,9,False,True,False,True,True,True,False,True,True,True,24,1.5-2.0l,16,16-20,2001–2005,Budget,High,7,7
Toyota,RAV4,automatic,other,180000,2015,diesel,False,diesel,2.2,suv,False,used,all,20100.0,False,Минская обл.,12,7,True,False,False,False,False,False,False,False,False,False,15,2.0-2.5l,4,0-5,2011–2015,Mid-Range,High,1,4
Toyota,4Runner,automatic,grey,321869,2004,gas,True,gasoline,4.7,suv,False,used,all,14000.0,False,Минская обл.,10,44,False,True,False,True,True,False,True,True,True,True,220,>4.0l,15,11-15,2001–2005,Economy,Very High,8,10
Toyota,Highlander,automatic,grey,150000,2010,petrol,False,gasoline,3.5,suv,False,used,all,22500.0,False,Витебская обл.,15,14,False,True,False,True,True,True,True,True,False,True,45,3.0-4.0l,9,6-10,2006–2010,Mid-Range,High,7,11
Toyota,Sienna,automatic,other,206000,2007,petrol,False,gasoline,3.5,minivan,False,used,front,13000.0,False,Минская обл.,23,9,False,True,True,True,True,True,True,True,True,True,33,3.0-4.0l,12,11-15,2006–2010,Economy,High,9,11
Toyota,Avensis,manual,silver,87000,2009,petrol,False,gasoline,1.8,sedan,False,used,front,13300.0,False,Могилевская обл.,9,1,False,True,False,False,False,True,False,False,True,True,1,1.5-2.0l,10,6-10,2006–2010,Economy,Medium,4,5
Toyota,Prius,automatic,grey,234000,2009,hybrid-petrol,False,gasoline,1.5,hatchback,False,used,front,10500.0,False,Минская обл.,9,4,False,False,False,False,True,False,True,True,True,True,5,<1.5l,10,6-10,2006–2010,Economy,High,5,6
Toyota,Prius,automatic,silver,160130,2008,hybrid-petrol,False,gasoline,1.5,hatchback,False,used,front,6050.0,False,Минская обл.,6,21,False,True,False,False,False,False,False,False,True,True,37,<1.5l,11,11-15,2006–2010,Budget,High,3,3
Toyota,Land Cruiser,automatic,black,150000,2010,diesel,False,diesel,3.0,suv,False,used,all,25500.0,False,Минская обл.,10,21,False,True,True,True,True,True,True,True,True,True,50,2.5-3.0l,9,6-10,2006–2010,Mid-Range,High,9,13
Toyota,RAV4,automatic,white,78000,2015,petrol,False,gasoline,2.0,suv,False,used,front,21500.0,False,Минская обл.,29,2,False,False,False,True,False,True,True,True,True,True,6,1.5-2.0l,4,0-5,2011–2015,Mid-Range,Medium,6,9
Toyota,Highlander,automatic,silver,266000,2005,petrol,False,gasoline,3.3,suv,False,used,all,9999.0,False,Минская обл.,18,5,False,True,False,False,False,False,False,False,True,True,10,3.0-4.0l,14,11-15,2001–2005,Budget,High,3,4
Toyota,Land Cruiser,automatic,black,202000,2010,diesel,False,diesel,4.5,suv,False,used,all,33000.0,True,Минская обл.,30,12,False,True,True,True,True,True,True,True,True,True,19,>4.0l,9,6-10,2006–2010,Mid-Range,High,10,14
Toyota,Aygo,manual,white,260000,2010,petrol,False,gasoline,1.0,hatchback,False,used,front,5050.0,True,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,1,<1.5l,9,6-10,2006–2010,Budget,High,2,3
Toyota,RAV4,manual,grey,107326,2015,diesel,False,diesel,2.0,suv,False,used,front,19850.0,False,Минская обл.,18,5,False,False,False,True,False,False,True,True,True,True,8,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,5,7
Toyota,RAV4,manual,white,80000,2016,diesel,False,diesel,2.0,suv,False,used,front,23550.0,False,Минская обл.,20,4,False,False,False,True,False,True,False,True,True,True,4,1.5-2.0l,3,0-5,2016–2020,Mid-Range,Medium,5,8
Toyota,Avensis,manual,white,90000,2016,diesel,False,diesel,2.0,wagon,False,used,front,17800.0,False,Минская обл.,29,3,False,False,False,False,True,True,True,True,True,True,3,1.5-2.0l,3,0-5,2016–2020,Economy,Medium,6,8
Toyota,Auris,manual,black,104000,2016,diesel,False,diesel,1.6,wagon,False,used,front,13999.0,False,Минская обл.,21,2,False,False,True,True,True,True,True,True,True,True,2,1.5-2.0l,3,0-5,2016–2020,Economy,Medium,8,10
Toyota,4Runner,automatic,green,300000,1995,petrol,False,gasoline,3.0,suv,False,used,all,5000.0,False,Гродненская обл.,8,32,False,True,False,False,False,False,False,False,False,True,59,2.5-3.0l,24,21-25,1991–1995,Budget,Very High,2,3
Toyota,Yaris,manual,other,100000,2000,petrol,False,gasoline,1.3,hatchback,False,used,front,2200.0,False,Минская обл.,6,3,True,False,False,False,False,False,False,False,False,False,3,<1.5l,19,16-20,1996–2000,Budget,Medium,1,1
Toyota,Corolla,manual,blue,243564,1993,petrol,False,gasoline,1.3,hatchback,False,used,front,1200.0,True,Минская обл.,7,6,False,False,False,False,False,False,False,False,False,True,167,<1.5l,26,25+,1991–1995,Budget,High,2,2
Toyota,Highlander,automatic,silver,128748,2011,gas,True,gasoline,2.7,suv,False,used,front,19500.0,True,Брестская обл.,9,39,False,True,False,False,False,False,False,True,True,True,171,2.5-3.0l,8,6-10,2011–2015,Economy,Medium,6,9
Toyota,Land Cruiser,automatic,silver,256,2004,petrol,False,gasoline,4.0,suv,False,used,all,12200.0,False,Минская обл.,10,2,False,False,False,True,True,True,True,False,True,True,4,3.0-4.0l,15,11-15,2001–2005,Economy,Low,6,8
Toyota,Paseo,manual,silver,319563,1996,petrol,False,gasoline,1.5,coupe,False,used,front,1900.0,False,Минская обл.,14,4,True,False,False,False,False,False,False,False,False,False,7,<1.5l,23,21-25,1996–2000,Budget,Very High,1,1
Toyota,IQ,manual,white,138000,2009,petrol,False,gasoline,1.0,hatchback,False,used,front,5600.0,False,Минская обл.,15,66,False,True,False,False,False,False,False,False,True,True,85,<1.5l,10,6-10,2006–2010,Budget,Medium,3,3
Toyota,Corolla,manual,red,326295,1994,petrol,False,gasoline,1.3,hatchback,False,used,front,1820.0,False,Могилевская обл.,7,18,False,False,False,False,False,False,False,False,False,True,126,<1.5l,25,21-25,1991–1995,Budget,Very High,1,1
Toyota,Sienna,automatic,grey,241402,2006,petrol,False,gasoline,3.3,minivan,False,used,front,10500.0,True,Витебская обл.,20,1,False,True,False,False,False,False,False,False,True,True,1,3.0-4.0l,13,11-15,2006–2010,Economy,High,4,6
Toyota,RAV4,automatic,white,273588,2002,petrol,False,gasoline,2.0,suv,False,used,front,6500.0,False,Могилевская обл.,7,1,False,True,False,False,False,False,False,False,False,True,1,1.5-2.0l,17,16-20,2001–2005,Budget,High,2,2
Toyota,Yaris,manual,blue,215000,2005,diesel,False,diesel,1.4,minivan,False,used,front,4850.0,False,Минская обл.,14,1,False,False,False,False,False,False,False,True,True,False,1,<1.5l,14,11-15,2001–2005,Budget,High,2,2
Toyota,FJ Cruiser,automatic,black,400000,2007,petrol,False,gasoline,4.0,suv,False,used,all,16000.0,True,Минская обл.,17,29,False,True,False,True,True,False,False,False,True,True,54,3.0-4.0l,12,11-15,2006–2010,Economy,Very High,6,8
Toyota,Corolla,manual,red,295000,2002,diesel,False,diesel,2.0,hatchback,False,used,front,4400.0,True,Гродненская обл.,16,71,False,True,False,False,False,False,False,False,False,True,87,1.5-2.0l,17,16-20,2001–2005,Budget,High,3,3
Toyota,Auris,manual,silver,180,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,8000.0,False,Минская обл.,5,4,False,False,False,True,False,False,False,False,False,True,4,1.5-2.0l,9,6-10,2006–2010,Budget,Low,2,3
Toyota,Aygo,manual,red,38000,2014,petrol,False,gasoline,1.0,hatchback,False,used,front,5950.0,True,Минская обл.,21,127,True,False,False,False,False,False,False,False,False,False,169,<1.5l,5,0-5,2011–2015,Budget,Low,2,3
Toyota,Corolla,manual,silver,172000,2011,petrol,False,gasoline,1.4,sedan,False,used,front,8450.0,True,Минская обл.,22,83,True,False,False,False,False,False,False,False,False,False,124,<1.5l,8,6-10,2011–2015,Budget,High,2,3
Toyota,Yaris,automatic,silver,214000,2003,petrol,False,gasoline,1.0,hatchback,False,used,front,3100.0,False,Минская обл.,7,9,False,True,False,False,False,False,False,False,False,True,18,<1.5l,16,16-20,2001–2005,Budget,High,2,2
Toyota,Land Cruiser,automatic,black,65000,2010,diesel,False,diesel,3.0,suv,False,used,all,26550.0,False,Минская обл.,31,1,True,False,False,False,False,False,False,False,False,False,1,2.5-3.0l,9,6-10,2006–2010,Mid-Range,Medium,1,5
Toyota,Carina E,manual,green,255491,1995,petrol,False,gasoline,1.6,sedan,False,used,front,1600.0,False,Минская обл.,7,10,False,False,False,False,False,False,False,True,False,False,14,1.5-2.0l,24,21-25,1991–1995,Budget,High,1,1
Toyota,Land Cruiser,automatic,black,215300,2009,petrol,False,gasoline,4.7,suv,False,used,all,27999.0,True,Минская обл.,29,1,False,False,False,True,True,False,False,False,True,True,1,>4.0l,10,6-10,2006–2010,Mid-Range,High,5,8
Toyota,Prius,automatic,grey,284854,2005,hybrid-petrol,False,gasoline,1.5,hatchback,False,used,front,6800.0,False,Брестская обл.,13,3,False,False,False,False,False,False,False,False,True,True,6,<1.5l,14,11-15,2001–2005,Budget,High,2,2
Toyota,Corolla Verso,manual,white,100000,2004,diesel,False,diesel,2.0,minivan,False,used,front,5200.0,False,Минская обл.,2,16,False,True,False,True,False,False,False,False,True,True,119,1.5-2.0l,15,11-15,2001–2005,Budget,Medium,4,4
Toyota,Land Cruiser,automatic,blue,400000,2003,diesel,False,diesel,3.0,suv,False,used,all,12100.0,True,Гомельская обл.,3,23,False,True,False,False,True,True,True,True,False,False,60,2.5-3.0l,16,16-20,2001–2005,Economy,Very High,6,8
Toyota,Prius,manual,silver,82881,2013,hybrid-petrol,False,gasoline,1.8,wagon,False,used,front,17690.0,False,Минская обл.,9,15,False,True,True,False,True,True,True,True,True,True,63,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,8,10
Toyota,Auris,manual,white,150000,2014,diesel,False,diesel,1.4,wagon,False,used,front,12000.0,False,Минская обл.,19,99,False,True,False,True,False,False,True,True,True,True,268,<1.5l,5,0-5,2011–2015,Economy,High,6,8
Toyota,Camry,automatic,black,305775,2007,petrol,False,gasoline,2.4,sedan,False,used,front,8200.0,False,Минская обл.,20,28,False,True,False,True,False,False,False,False,False,True,62,2.0-2.5l,12,11-15,2006–2010,Budget,Very High,3,3
Toyota,Camry,automatic,black,148113,2013,petrol,False,gasoline,2.5,sedan,False,used,front,13950.0,True,Минская обл.,13,1,False,True,False,False,False,False,False,False,True,False,1,2.0-2.5l,6,6-10,2011–2015,Economy,Medium,3,5
Toyota,Camry,automatic,grey,999999,2009,petrol,False,gasoline,2.5,sedan,False,used,front,9450.0,False,Минская обл.,10,22,False,True,False,True,False,False,True,False,True,True,45,2.0-2.5l,10,6-10,2006–2010,Budget,Very High,5,5
Toyota,Avensis Verso,manual,grey,370000,2001,diesel,False,diesel,2.0,minivan,False,used,front,5450.0,True,Минская обл.,13,20,False,True,False,False,False,False,True,False,False,True,60,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,4,4
Toyota,Camry,automatic,other,315431,2004,petrol,False,gasoline,2.4,sedan,False,used,front,6500.0,False,Минская обл.,29,4,False,True,False,False,True,True,False,False,True,False,4,2.0-2.5l,15,11-15,2001–2005,Budget,Very High,4,4
Toyota,Land Cruiser,automatic,black,195700,2011,diesel,False,diesel,4.5,suv,False,used,all,32500.0,False,Минская обл.,15,1,False,False,True,True,True,False,True,True,True,True,1,>4.0l,8,6-10,2011–2015,Mid-Range,High,7,11
Toyota,RAV4,automatic,green,230000,2000,petrol,False,gasoline,2.0,suv,False,used,all,5600.0,False,Минская обл.,12,1,False,True,False,True,False,False,False,False,False,True,1,1.5-2.0l,19,16-20,1996–2000,Budget,High,3,3
Toyota,Celica,automatic,other,200000,2002,petrol,False,gasoline,1.8,hatchback,False,used,front,4999.0,True,Минская обл.,3,27,True,False,False,False,False,False,False,False,False,False,81,1.5-2.0l,17,16-20,2001–2005,Budget,High,2,2
Toyota,Camry,automatic,black,24000,2018,petrol,False,gasoline,2.0,sedan,False,used,front,25000.0,False,Минская обл.,8,31,False,True,False,True,False,True,False,True,True,True,63,1.5-2.0l,1,0-5,2016–2020,Mid-Range,Low,6,9
Toyota,Camry,manual,green,470000,1992,petrol,False,gasoline,2.2,sedan,False,used,front,900.0,True,Минская обл.,4,10,True,False,False,False,False,False,False,False,False,False,78,2.0-2.5l,27,25+,1991–1995,Budget,Very High,2,2
Toyota,Verso,manual,black,145000,2009,petrol,False,gasoline,1.6,minivan,False,used,front,9500.0,True,Минская обл.,15,18,False,True,True,True,False,True,False,False,True,True,60,1.5-2.0l,10,6-10,2006–2010,Budget,Medium,7,7
Toyota,Alphard,automatic,black,155000,2012,petrol,False,gasoline,3.5,minivan,False,used,front,24700.0,False,Минская обл.,12,179,False,True,True,True,True,True,False,False,True,True,519,3.0-4.0l,7,6-10,2011–2015,Mid-Range,High,7,11
