manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,is_electric,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Renault,19,mechanical,white,300000,1995,petrol,False,gasoline,1.7,hatchback,False,used,front,500.0,False,Минская обл.,1,13,False,False,False,False,False,False,False,False,True,False,233,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,1,1
Renault,Megane,mechanical,grey,320000,1996,diesel,False,diesel,1.9,hatchback,False,used,front,900.0,True,Гомельская обл.,6,1,True,False,False,False,False,False,False,False,False,False,25,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Renault,Scenic,mechanical,black,236000,2010,diesel,False,diesel,1.5,minivan,False,used,front,8200.0,False,Минская обл.,9,1,False,True,False,False,False,False,True,True,False,False,25,False,<1.5l,9,6-10,2006–2010,Budget,High,3,4
Renault,Laguna,mechanical,blue,176000,1999,diesel,False,diesel,1.9,universal,False,used,front,2400.0,True,Гродненская обл.,6,42,False,True,False,False,False,False,False,False,False,True,167,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,3,3
Renault,Laguna,mechanical,silver,358000,1995,petrol,False,gasoline,1.8,sedan,False,used,front,1000.0,True,Минская обл.,4,1,True,False,False,False,False,False,False,False,False,False,25,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,2,2
Renault,Safrane,mechanical,blue,360000,1996,petrol,False,gasoline,2.0,hatchback,False,used,front,2050.0,False,Минская обл.,5,4,False,True,False,False,False,False,False,False,True,True,37,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,3,3
Renault,Scenic,mechanical,other,111111,1997,petrol,False,gasoline,2.0,minivan,False,used,front,2600.0,False,Могилевская обл.,7,1,True,False,False,False,False,False,False,False,False,False,25,False,1.5-2.0l,22,21-25,1996–2000,Budget,Medium,1,1
Renault,Megane,mechanical,blue,200000,1999,petrol,False,gasoline,2.0,sedan,False,used,front,2584.65,True,Гомельская обл.,1,4,False,True,False,False,False,False,False,False,False,False,59,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,2,2
Renault,Vel Satis,mechanical,grey,270000,2002,diesel,False,diesel,2.2,hatchback,False,used,front,4500.0,True,Минская обл.,1,1,False,True,False,True,False,False,False,False,True,True,25,False,2.0-2.5l,17,16-20,2001–2005,Budget,High,5,5
Renault,Megane Scenic,mechanical,blue,380000,1998,diesel,False,diesel,1.9,hatchback,False,used,front,2550.0,False,Минская обл.,13,3,False,True,False,False,False,False,False,True,False,True,80,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,3,3
Renault,Clio,mechanical,orange,350080,1992,petrol,False,gasoline,1.2,hatchback,False,used,front,474.25,False,Витебская обл.,12,1,True,False,False,False,False,False,False,False,False,False,25,False,<1.5l,27,25+,1991–1995,Budget,Very High,1,1
Renault,Safrane,mechanical,green,235000,1994,gas,True,gasoline,2.2,liftback,False,used,front,1300.0,True,Могилевская обл.,5,1,False,False,False,False,False,False,False,False,True,False,26,False,2.0-2.5l,25,21-25,1991–1995,Budget,High,3,3
Renault,Espace,mechanical,silver,290000,2002,diesel,False,diesel,1.9,minivan,False,used,front,5350.0,True,Витебская обл.,18,6,False,True,False,False,False,True,False,False,True,False,62,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,4,4
Renault,Megane,automatic,grey,310000,2007,diesel,False,diesel,1.9,universal,False,used,front,4850.0,False,Гродненская обл.,8,8,False,True,False,True,False,False,True,False,False,True,45,False,1.5-2.0l,12,11-15,2006–2010,Budget,Very High,4,4
Renault,Kangoo,mechanical,white,500000,2008,diesel,False,diesel,1.5,van,False,used,front,4250.0,False,Минская обл.,7,15,True,False,False,False,False,False,False,False,False,False,61,False,<1.5l,11,11-15,2006–2010,Budget,Very High,1,1
Renault,Sandero,mechanical,silver,146000,2016,gas,True,gasoline,1.6,suv,False,used,front,8999.0,False,Минская обл.,9,11,False,True,False,True,True,True,True,True,True,True,90,False,1.5-2.0l,3,0-5,2016–2020,Budget,Medium,9,10
Renault,Laguna,mechanical,green,340524,1998,diesel,False,diesel,2.2,hatchback,False,used,front,1200.0,True,Гомельская обл.,5,5,False,True,False,False,False,False,False,False,False,False,35,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,2,2
Renault,Sandero,mechanical,silver,30100,2016,petrol,False,gasoline,1.6,hatchback,False,used,front,9900.0,True,Минская обл.,8,52,False,True,False,False,False,True,False,True,False,False,756,False,1.5-2.0l,3,0-5,2016–2020,Budget,Low,4,5
Renault,Laguna,mechanical,blue,111111,1996,petrol,False,gasoline,2.0,universal,False,used,front,1000.0,False,Минская обл.,7,1,False,True,False,False,False,False,False,False,False,False,26,False,1.5-2.0l,23,21-25,1996–2000,Budget,Medium,1,1
Renault,Grand Scenic,automatic,grey,165000,2015,diesel,False,diesel,1.5,minivan,False,used,front,12250.0,True,Минская обл.,30,4,False,True,False,True,True,False,True,True,True,True,36,False,<1.5l,4,0-5,2011–2015,Economy,High,8,10
Renault,Clio,mechanical,silver,209000,2008,diesel,False,diesel,1.5,hatchback,False,used,front,4700.0,False,Минская обл.,6,21,True,False,False,False,False,False,False,False,False,False,120,False,<1.5l,11,11-15,2006–2010,Budget,High,1,1
Renault,Safrane,mechanical,green,340000,1998,petrol,False,gasoline,2.0,hatchback,False,used,front,2500.0,False,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,27,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Renault,Megane,mechanical,other,312000,1997,petrol,False,gasoline,1.4,hatchback,False,used,front,850.0,False,Гомельская обл.,6,2,True,False,False,False,False,False,False,False,False,False,60,False,<1.5l,22,21-25,1996–2000,Budget,Very High,1,1
Renault,Laguna,mechanical,silver,300000,1999,diesel,False,diesel,1.9,universal,False,used,front,2150.0,False,Гомельская обл.,12,1,True,False,False,False,False,False,False,False,False,False,27,False,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,1,1
Renault,Trafic,mechanical,white,272000,2003,diesel,False,diesel,1.9,minibus,False,used,front,7800.0,False,Минская обл.,7,7,False,False,False,True,False,False,False,False,False,False,109,False,1.5-2.0l,16,16-20,2001–2005,Budget,High,1,1
Renault,Espace,mechanical,blue,260000,1999,petrol,False,gasoline,2.0,minivan,False,used,front,3800.0,True,Минская обл.,4,8,True,False,False,False,False,False,False,False,False,False,91,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,2,2
Renault,Megane,mechanical,green,250985,1997,petrol,False,gasoline,1.4,hatchback,False,used,front,1800.0,True,Минская обл.,4,1,False,False,False,False,False,False,False,False,False,True,27,False,<1.5l,22,21-25,1996–2000,Budget,High,2,2
Renault,Master,mechanical,yellow,270000,2000,diesel,False,diesel,1.9,van,False,used,front,4268.22,True,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,27,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Renault,Megane,mechanical,grey,200000,1997,diesel,False,diesel,1.9,sedan,False,used,front,1700.0,False,Брестская обл.,5,7,False,True,True,False,False,False,False,True,False,True,125,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,4,4
Renault,Logan,mechanical,white,300000,2012,petrol,False,gasoline,1.4,sedan,False,used,front,3300.0,False,Минская обл.,1,9,True,False,False,False,False,False,False,False,False,False,56,False,<1.5l,7,6-10,2011–2015,Budget,Very High,1,2
Renault,Logan,mechanical,grey,242000,2013,petrol,False,gasoline,1.4,sedan,False,used,front,3250.0,True,Минская обл.,3,20,True,False,False,False,False,False,False,False,False,False,161,False,<1.5l,6,6-10,2011–2015,Budget,High,2,3
Renault,Scenic,mechanical,black,186000,2015,diesel,False,diesel,1.5,minivan,False,used,front,10200.0,False,Минская обл.,14,13,False,True,False,True,False,False,True,True,True,False,71,False,<1.5l,4,0-5,2011–2015,Economy,High,5,7
Renault,Laguna,mechanical,black,197000,2008,diesel,False,diesel,1.5,hatchback,False,used,front,6400.0,True,Минская обл.,5,11,False,True,False,False,False,False,False,False,False,True,64,False,<1.5l,11,11-15,2006–2010,Budget,High,3,3
Renault,Megane,mechanical,silver,181100,2010,diesel,False,diesel,1.5,universal,False,used,front,6500.0,False,Минская обл.,8,7,False,True,False,False,False,False,False,True,False,True,104,False,<1.5l,9,6-10,2006–2010,Budget,High,3,4
Renault,Mascott,mechanical,white,450000,2004,diesel,False,diesel,3.0,van,False,used,rear,7000.0,False,Витебская обл.,7,6,True,False,False,False,False,False,False,False,False,False,63,False,2.5-3.0l,15,11-15,2001–2005,Budget,Very High,1,2
Renault,Safrane,automatic,blue,360000,1998,petrol,False,gasoline,2.5,hatchback,False,used,front,1550.0,True,Минская обл.,4,19,False,True,False,True,False,False,False,True,True,True,209,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,6,6
Renault,Grand Scenic,automatic,grey,190000,2015,diesel,False,diesel,1.5,minivan,False,used,front,12100.0,False,Брестская обл.,9,1,False,True,False,True,False,False,True,False,True,True,28,False,<1.5l,4,0-5,2011–2015,Economy,High,5,7
Renault,Scenic,automatic,red,210000,2001,petrol,False,gasoline,1.6,minivan,False,used,front,3200.0,False,Минская обл.,10,1,False,True,False,False,False,False,False,False,False,True,28,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,2,2
Renault,Laguna,mechanical,green,222222,1996,petrol,False,gasoline,1.8,hatchback,False,used,front,1250.0,False,Гродненская обл.,11,6,True,False,False,False,False,False,False,False,False,False,60,False,1.5-2.0l,23,21-25,1996–2000,Budget,High,1,1
Renault,Megane,mechanical,grey,662000,1997,diesel,False,diesel,1.9,hatchback,False,used,front,3000.0,False,Витебская обл.,6,2,True,False,False,False,False,False,False,False,False,False,65,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
Renault,Scenic,mechanical,blue,168000,1997,petrol,False,gasoline,1.6,minivan,False,used,front,2300.0,False,Минская обл.,14,3,True,False,False,False,False,False,False,False,False,False,131,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,1,1
Renault,Captur,mechanical,white,10000,2018,petrol,False,gasoline,2.0,suv,False,used,all,14600.0,False,Брестская обл.,6,13,False,True,True,True,False,True,True,True,True,True,326,False,1.5-2.0l,1,0-5,2016–2020,Economy,Low,8,10
Renault,Megane,mechanical,red,237000,2000,diesel,False,diesel,1.9,universal,False,used,front,2300.0,True,Минская обл.,1,5,True,False,False,False,False,False,False,False,False,False,144,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Renault,Grand Espace,mechanical,grey,432000,2003,diesel,False,diesel,2.2,minivan,False,used,front,5599.0,False,Минская обл.,8,3,False,True,True,True,False,False,True,True,True,True,37,False,2.0-2.5l,16,16-20,2001–2005,Budget,Very High,7,7
Renault,19,mechanical,silver,272000,1992,petrol,False,gasoline,1.7,sedan,False,used,front,300.0,False,Гродненская обл.,8,16,True,False,False,False,False,False,False,False,False,False,106,False,1.5-2.0l,27,25+,1991–1995,Budget,High,1,1
Renault,Duster,mechanical,black,24000,2015,petrol,False,gasoline,1.6,suv,False,used,front,10000.0,False,Минская обл.,2,4,False,False,False,False,False,False,False,False,True,True,70,False,1.5-2.0l,4,0-5,2011–2015,Economy,Low,2,4
Renault,Scenic,automatic,brown,178000,2016,diesel,False,diesel,1.5,minivan,False,used,front,12650.0,False,Минская обл.,9,1,False,True,True,True,False,True,False,False,False,False,29,False,<1.5l,3,0-5,2016–2020,Economy,High,4,6
Renault,Twingo,mechanical,yellow,219000,1996,petrol,False,gasoline,1.2,hatchback,False,used,front,1050.0,False,Минская обл.,10,13,True,False,False,False,False,False,False,False,False,False,62,False,<1.5l,23,21-25,1996–2000,Budget,High,1,1
Renault,Scenic,mechanical,blue,438000,1999,diesel,False,diesel,1.9,hatchback,False,used,front,1700.0,False,Минская обл.,3,4,True,False,False,False,False,False,False,False,False,False,91,False,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,1,1
Renault,Laguna,mechanical,silver,341000,2004,diesel,False,diesel,1.9,universal,False,used,front,3990.0,False,Минская обл.,11,3,False,True,False,False,False,False,False,False,False,False,36,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,1,1
Renault,19,mechanical,blue,295000,1995,petrol,False,gasoline,1.8,sedan,False,used,front,800.0,False,Минская обл.,3,2,True,False,False,False,False,False,False,False,False,False,59,False,1.5-2.0l,24,21-25,1991–1995,Budget,High,1,1
Renault,Espace,mechanical,grey,298000,2005,diesel,False,diesel,2.2,minivan,False,used,front,5400.0,False,Брестская обл.,12,7,False,True,False,True,False,False,False,False,False,False,78,False,2.0-2.5l,14,11-15,2001–2005,Budget,High,2,2
Renault,19,mechanical,black,245000,1990,petrol,False,gasoline,1.7,sedan,False,used,front,400.0,True,Витебская обл.,11,9,True,False,False,False,False,False,False,False,False,False,91,False,1.5-2.0l,29,25+,1981–1990,Budget,High,2,2
Renault,Megane,mechanical,silver,290000,2004,petrol,False,gasoline,1.6,sedan,False,used,front,3300.0,True,Гомельская обл.,24,10,False,True,False,True,False,False,False,False,False,True,62,False,1.5-2.0l,15,11-15,2001–2005,Budget,High,4,4
Renault,Megane Scenic,mechanical,green,428000,1997,diesel,False,diesel,1.9,hatchback,False,used,front,2300.0,True,Брестская обл.,10,3,False,False,False,False,False,False,False,False,False,True,83,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Renault,Scenic,mechanical,blue,273000,2001,petrol,False,gasoline,1.6,minivan,False,used,front,3414.59,False,Гомельская обл.,9,1,False,True,False,False,False,False,False,False,True,False,29,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,2,2
Renault,Megane Scenic,mechanical,blue,390000,1998,petrol,False,gasoline,2.0,hatchback,False,used,front,1400.0,True,Минская обл.,6,4,False,False,False,False,True,False,False,False,False,False,62,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Renault,Clio,mechanical,black,242000,2008,diesel,False,diesel,1.5,hatchback,False,used,front,4800.0,False,Минская обл.,13,14,False,True,False,False,False,False,False,False,True,False,69,False,<1.5l,11,11-15,2006–2010,Budget,High,2,2
Renault,Logan,mechanical,white,48000,2016,petrol,False,gasoline,1.6,sedan,False,used,front,7999.0,True,Минская обл.,7,5,False,True,False,False,False,False,False,True,False,False,52,False,1.5-2.0l,3,0-5,2016–2020,Budget,Low,3,4
Renault,Laguna,mechanical,blue,347000,1998,diesel,False,diesel,2.2,hatchback,False,used,front,2000.0,False,Минская обл.,9,36,False,True,False,False,True,False,False,False,False,True,196,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,3,3
Renault,Laguna,mechanical,silver,289000,2002,diesel,False,diesel,1.9,hatchback,False,used,front,3500.0,False,Минская обл.,4,21,False,True,False,False,False,False,False,True,True,True,126,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,4,4
Renault,Trafic,mechanical,red,350000,2004,diesel,False,diesel,1.9,minibus,False,used,front,8000.0,False,Брестская обл.,4,1,False,True,False,False,False,False,False,False,True,False,29,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,2,2
Renault,Megane,mechanical,green,270000,1999,petrol,False,gasoline,1.6,sedan,False,used,front,1896.99,False,Минская обл.,6,55,False,True,False,False,False,False,False,False,False,True,113,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,2,2
Renault,Duster,mechanical,brown,89000,2017,diesel,False,diesel,1.5,suv,False,used,all,13000.0,False,Минская обл.,6,9,False,True,False,True,True,True,False,True,True,True,156,False,<1.5l,2,0-5,2016–2020,Economy,Medium,7,9
Renault,Laguna,mechanical,black,183300,2011,diesel,False,diesel,1.5,universal,False,used,front,8900.0,True,Минская обл.,19,28,False,True,False,True,True,False,True,True,True,True,201,False,<1.5l,8,6-10,2011–2015,Budget,High,8,9
Renault,Safrane,mechanical,green,232323,1995,gas,True,gasoline,2.0,hatchback,False,used,front,1500.0,True,Гродненская обл.,5,30,False,False,False,False,False,False,False,False,False,True,265,False,1.5-2.0l,24,21-25,1991–1995,Budget,High,3,3
Renault,Laguna,mechanical,silver,210000,1994,petrol,False,gasoline,1.8,hatchback,False,used,front,850.0,False,Минская обл.,3,1,False,True,False,False,False,False,False,False,False,False,30,False,1.5-2.0l,25,21-25,1991–1995,Budget,High,1,1
Renault,Grand Scenic,mechanical,grey,190000,2013,diesel,False,diesel,1.5,minivan,False,used,front,10500.0,False,Могилевская обл.,11,6,False,True,True,True,False,True,True,False,True,True,174,False,<1.5l,6,6-10,2011–2015,Economy,High,7,9
Renault,Megane,mechanical,blue,250000,2002,diesel,False,diesel,1.9,hatchback,False,used,front,3300.0,False,Минская обл.,13,25,False,True,False,False,False,False,False,False,False,False,141,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,1,1
Renault,Laguna,automatic,silver,157000,2007,petrol,False,gasoline,2.0,hatchback,False,used,front,5300.0,False,Минская обл.,12,9,False,True,False,False,False,False,False,False,True,True,79,False,1.5-2.0l,12,11-15,2006–2010,Budget,High,3,3
Renault,Express,mechanical,blue,1000000,1998,diesel,False,diesel,2.2,minivan,False,used,front,3500.0,False,Брестская обл.,3,3,True,False,False,False,False,False,False,False,False,False,38,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,1,1
Renault,Laguna,mechanical,silver,300000,2001,diesel,False,diesel,1.9,hatchback,False,used,front,3400.0,False,Минская обл.,6,1,False,True,False,False,False,False,False,False,True,True,31,False,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,3,3
Renault,Scenic,mechanical,blue,300000,1998,diesel,False,diesel,1.9,minivan,False,used,front,2500.0,False,Витебская обл.,5,8,True,False,False,False,False,False,False,False,False,False,77,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Renault,Logan,mechanical,white,98700,2013,petrol,False,gasoline,1.6,sedan,False,used,front,3050.0,True,Минская обл.,11,1,True,False,False,False,False,False,False,False,False,False,31,False,1.5-2.0l,6,6-10,2011–2015,Budget,Medium,2,3
Renault,Laguna,mechanical,silver,360000,2001,diesel,False,diesel,1.9,universal,False,used,front,3850.0,False,Брестская обл.,4,1,False,True,True,True,True,False,True,False,False,True,31,False,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,6,6
Renault,Megane Scenic,mechanical,blue,351000,1999,diesel,False,diesel,1.9,minivan,False,used,front,2700.0,True,Могилевская обл.,5,24,True,False,False,False,False,False,False,False,False,False,213,False,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,2,2
Renault,Laguna,mechanical,green,350,1996,petrol,False,gasoline,1.8,hatchback,False,used,front,1000.0,True,Витебская обл.,5,8,False,True,False,False,False,True,False,False,False,True,126,False,1.5-2.0l,23,21-25,1996–2000,Budget,Low,4,4
Renault,Clio,mechanical,blue,124321,1993,petrol,False,gasoline,1.4,hatchback,False,used,front,600.0,True,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,31,False,<1.5l,26,25+,1991–1995,Budget,Medium,2,2
Renault,Laguna,mechanical,black,275000,2002,diesel,False,diesel,2.2,universal,False,used,front,3300.0,False,Минская обл.,16,2,False,True,False,False,True,False,False,False,True,True,34,False,2.0-2.5l,17,16-20,2001–2005,Budget,High,4,4
Renault,Clio,mechanical,white,200000,1993,gas,True,gasoline,1.2,hatchback,False,used,front,250.0,True,Минская обл.,3,1,True,False,False,False,False,False,False,False,False,False,31,False,<1.5l,26,25+,1991–1995,Budget,High,3,3
Renault,Twingo,mechanical,black,174000,2009,petrol,False,gasoline,1.2,hatchback,False,used,front,3800.0,False,Минская обл.,9,12,False,True,False,False,False,False,False,False,False,False,106,False,<1.5l,10,6-10,2006–2010,Budget,High,1,1
Renault,Scenic,mechanical,silver,256412,1999,petrol,False,gasoline,1.6,minivan,False,used,front,2950.0,False,Витебская обл.,12,2,False,True,False,False,False,False,False,False,False,True,35,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,2,2
Renault,Megane,mechanical,white,273000,2008,diesel,False,diesel,1.5,universal,False,used,front,5100.0,False,Минская обл.,4,8,False,True,False,False,False,False,False,False,False,True,70,False,<1.5l,11,11-15,2006–2010,Budget,High,2,2
Renault,Sandero,mechanical,white,10000,2016,petrol,False,gasoline,1.6,hatchback,False,used,front,6700.0,False,Минская обл.,6,2,True,False,False,False,False,False,False,False,False,False,35,False,1.5-2.0l,3,0-5,2016–2020,Budget,Low,1,2
Renault,Sandero,automatic,red,93000,2016,petrol,False,gasoline,1.6,minivan,False,used,front,9500.0,False,Минская обл.,8,6,False,True,False,True,False,False,False,True,True,True,40,False,1.5-2.0l,3,0-5,2016–2020,Budget,Medium,5,6
Renault,Sandero,mechanical,silver,120700,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,5216.72,False,Витебская обл.,10,1,False,True,False,False,False,False,False,False,False,True,32,False,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,2,3
Renault,Safrane,mechanical,green,398449,1997,petrol,False,gasoline,1.9,sedan,False,used,front,941.09,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
Renault,Vel Satis,mechanical,silver,193446,2002,petrol,False,gasoline,2.0,sedan,False,used,front,3020.17,False,Брестская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,1,1
Renault,Laguna,mechanical,blue,313810,1994,petrol,False,gasoline,2.0,sedan,False,used,front,806.7,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Renault,19,mechanical,green,310995,1993,petrol,False,gasoline,1.8,sedan,False,used,front,405.65,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,1,1
Renault,Megane,mechanical,other,11,1996,petrol,False,gasoline,1.6,sedan,False,used,front,949.68,False,Гомельская обл.,9,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,23,21-25,1996–2000,Budget,Low,1,1
Renault,Megane Scenic,mechanical,green,245623,1997,diesel,False,diesel,1.9,sedan,False,used,front,1405.65,False,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,1,1
Renault,19,mechanical,other,228435,1992,petrol,False,gasoline,1.7,sedan,False,used,front,183.11,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,27,25+,1991–1995,Budget,High,1,1
Renault,Laguna,mechanical,silver,256531,1995,diesel,False,diesel,2.2,sedan,False,used,front,792.36,False,Могилевская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,2.0-2.5l,24,21-25,1991–1995,Budget,High,1,1
Renault,Megane Scenic,mechanical,grey,195911,2006,diesel,False,diesel,1.5,sedan,False,used,front,3996.35,False,Минская обл.,9,1,True,False,False,False,False,False,False,False,False,False,32,False,<1.5l,13,11-15,2006–2010,Budget,High,1,1
Renault,Laguna,mechanical,grey,11,2001,petrol,False,gasoline,1.8,sedan,False,used,front,2684.72,False,Могилевская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,18,16-20,2001–2005,Budget,Low,1,1
Renault,Espace,mechanical,silver,11,2001,petrol,False,gasoline,2.0,minivan,False,used,front,2950.2,False,Минская обл.,11,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,18,16-20,2001–2005,Budget,Low,1,1
Renault,Safrane,mechanical,green,293657,1996,petrol,False,gasoline,2.5,sedan,False,used,front,605.41,False,Минская обл.,10,1,True,False,False,False,False,False,False,False,False,False,32,False,2.0-2.5l,23,21-25,1996–2000,Budget,High,1,1
Renault,Megane Scenic,mechanical,green,206013,2000,petrol,False,gasoline,1.6,minivan,False,used,front,2045.34,False,Могилевская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,blue,378455,1994,petrol,False,gasoline,1.8,sedan,False,used,front,573.65,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Renault,Espace,mechanical,grey,311923,1997,petrol,False,gasoline,2.0,sedan,False,used,front,2302.29,False,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
Renault,Clio,mechanical,other,207679,1998,petrol,False,gasoline,1.4,sedan,False,used,front,619.75,False,Минская обл.,10,1,True,False,False,False,False,False,False,False,False,False,32,False,<1.5l,21,21-25,1996–2000,Budget,High,1,1
Renault,19,mechanical,blue,247261,1994,petrol,False,gasoline,1.7,sedan,False,used,front,250.97,False,Брестская обл.,11,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,25,21-25,1991–1995,Budget,High,1,1
Renault,Megane,mechanical,blue,111,1996,petrol,False,gasoline,1.6,sedan,False,used,front,245.85,False,Минская обл.,4,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,23,21-25,1996–2000,Budget,Low,1,1
Renault,Laguna,mechanical,green,1,1997,petrol,False,gasoline,1.8,sedan,False,used,front,445.84,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,22,21-25,1996–2000,Budget,Low,1,1
Renault,19,mechanical,other,406731,1993,petrol,False,gasoline,1.4,sedan,False,used,front,169.79,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,<1.5l,26,25+,1991–1995,Budget,Very High,1,1
Renault,Laguna,mechanical,green,309488,1995,petrol,False,gasoline,1.8,sedan,False,used,front,1092.67,False,Могилевская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,1,1
Renault,Safrane,mechanical,blue,154956,1997,petrol,False,gasoline,2.0,sedan,False,used,front,501.52,False,Гомельская обл.,8,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,1,1
Renault,Megane Scenic,automatic,other,191958,1999,petrol,False,gasoline,2.0,minivan,False,used,front,1639.0,False,Могилевская обл.,11,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,blue,353872,1996,petrol,False,gasoline,1.8,sedan,False,used,front,338.04,False,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,1,1
Renault,Laguna,mechanical,white,377795,1994,petrol,False,gasoline,1.8,sedan,False,used,front,1024.38,False,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,32,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Renault,19,mechanical,blue,268000,1991,petrol,False,gasoline,1.7,hatchback,False,used,front,405.0,False,Минская обл.,6,2,True,False,False,False,False,False,False,False,False,False,38,False,1.5-2.0l,28,25+,1991–1995,Budget,High,1,1
Renault,Safrane,mechanical,blue,360,1997,petrol,False,gasoline,2.0,hatchback,False,used,front,1600.0,False,Минская обл.,5,2,False,True,False,True,False,False,False,False,False,False,62,False,1.5-2.0l,22,21-25,1996–2000,Budget,Low,2,2
Renault,Laguna,mechanical,green,300000,1997,petrol,False,gasoline,2.0,liftback,False,used,front,2150.0,False,Минская обл.,10,9,True,False,False,False,False,False,False,False,False,False,64,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
